title,link,price
"Redmi 8A (Ocean Blue, 32 GB)",https://www.flipkart.com/redmi-8a-ocean-blue-32-gb/p/itm339c6356c2a6a?pid=MOBFKF98ZVHXHUEP&lid=LSTMOBFKF98ZVHXHUEPBOY0ET&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_52&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=341cff65-4f37-4719-bd07-3e2d8fb5a051.MOBFKF98ZVHXHUEP.SEARCH&ppt=None&ppn=None&ssid=dfe1b83fa80000001621490115844,"₹8,999"
"Redmi Note 8 (Moonlight White, 64 GB)",https://www.flipkart.com/redmi-note-8-moonlight-white-64-gb/p/itmd9fd42df891ce?pid=MOBFHGTKYGZBXNGK&lid=LSTMOBFHGTKYGZBXNGKGULMAX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_53&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=341cff65-4f37-4719-bd07-3e2d8fb5a051.MOBFHGTKYGZBXNGK.SEARCH&ppt=None&ppn=None&ssid=dfe1b83fa80000001621490115844,"₹12,999"
"Redmi 8A Dual (Sea Blue, 64 GB)",https://www.flipkart.com/redmi-8a-dual-sea-blue-64-gb/p/itmf5568beb3c3a5?pid=MOBFSWAEMHSGYYZC&lid=LSTMOBFSWAEMHSGYYZCVAWW5I&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_54&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=341cff65-4f37-4719-bd07-3e2d8fb5a051.MOBFSWAEMHSGYYZC.SEARCH&ppt=None&ppn=None&ssid=dfe1b83fa80000001621490115844,"₹9,999"
"Redmi Note 8 (Neptune Blue, 32 GB)",https://www.flipkart.com/redmi-note-8-neptune-blue-32-gb/p/itm16c6c50702ff1?pid=MOBFM2Z4CTYJFWBS&lid=LSTMOBFM2Z4CTYJFWBSE5C1FL&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_55&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=341cff65-4f37-4719-bd07-3e2d8fb5a051.MOBFM2Z4CTYJFWBS.SEARCH&ppt=None&ppn=None&ssid=dfe1b83fa80000001621490115844,"₹10,978"
"Redmi Note 8 (Neptune Blue, 64 GB)",https://www.flipkart.com/redmi-note-8-neptune-blue-64-gb/p/itm873f03260c0a7?pid=MOBFHFFSG69TGSXQ&lid=LSTMOBFHFFSG69TGSXQU5MCK7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_56&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=341cff65-4f37-4719-bd07-3e2d8fb5a051.MOBFHFFSG69TGSXQ.SEARCH&ppt=None&ppn=None&ssid=dfe1b83fa80000001621490115844,"₹12,999"
"Redmi K20 (Flame Red, 128 GB)",https://www.flipkart.com/redmi-k20-flame-red-128-gb/p/itmfggkt9gaddvgc?pid=MOBFG7UY9ZXPSQGY&lid=LSTMOBFG7UY9ZXPSQGYF2FGDN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_57&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=341cff65-4f37-4719-bd07-3e2d8fb5a051.MOBFG7UY9ZXPSQGY.SEARCH&ppt=None&ppn=None&ssid=dfe1b83fa80000001621490115844,"₹24,999"
"Redmi Note 7S (Ruby Red, 64 GB)",https://www.flipkart.com/redmi-note-7s-ruby-red-64-gb/p/itmfh75fae8bbtff?pid=MOBFGGJ85BAHVRUV&lid=LSTMOBFGGJ85BAHVRUVCNANRH&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_58&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=341cff65-4f37-4719-bd07-3e2d8fb5a051.MOBFGGJ85BAHVRUV.SEARCH&ppt=None&ppn=None&ssid=dfe1b83fa80000001621490115844,"₹13,999"
"Redmi Note 7S (Onyx Black, 32 GB)",https://www.flipkart.com/redmi-note-7s-onyx-black-32-gb/p/itmfgpbaq3wyvgwq?pid=MOBFGGJ8VUGCYUTU&lid=LSTMOBFGGJ8VUGCYUTUMGPACF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_59&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=341cff65-4f37-4719-bd07-3e2d8fb5a051.MOBFGGJ8VUGCYUTU.SEARCH&ppt=None&ppn=None&ssid=dfe1b83fa80000001621490115844,"₹11,999"
"Redmi Note 7 (Sapphire Blue, 32 GB)",https://www.flipkart.com/redmi-note-7-sapphire-blue-32-gb/p/itmfdzvfcuthuhvk?pid=MOBFDXZ3TVHJFD8E&lid=LSTMOBFDXZ3TVHJFD8EFNSVKG&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_60&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=341cff65-4f37-4719-bd07-3e2d8fb5a051.MOBFDXZ3TVHJFD8E.SEARCH&ppt=None&ppn=None&ssid=dfe1b83fa80000001621490115844,"₹12,999"
"MI 11X 5G (CELESTIAL SILVER, 128 GB)",https://www.flipkart.com/mi-11x-5g-celestial-silver-128-gb/p/itmdbde824a9668d?pid=MOBG2QS7CGUUCDDG&lid=LSTMOBG2QS7CGUUCDDGVZKEQE&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_61&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=341cff65-4f37-4719-bd07-3e2d8fb5a051.MOBG2QS7CGUUCDDG.SEARCH&ppt=None&ppn=None&ssid=dfe1b83fa80000001621490115844,"₹32,999"
"MI 11X 5G (COSMIC BLACK, 128 GB)",https://www.flipkart.com/mi-11x-5g-cosmic-black-128-gb/p/itmdbde824a9668d?pid=MOBG2QSAAAERGWGF&lid=LSTMOBG2QSAAAERGWGF4A4UNT&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_62&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=341cff65-4f37-4719-bd07-3e2d8fb5a051.MOBG2QSAAAERGWGF.SEARCH&ppt=None&ppn=None&ssid=dfe1b83fa80000001621490115844,"₹32,999"
"Redmi 5A (Blue, 32 GB)",https://www.flipkart.com/redmi-5a-blue-32-gb/p/itmf2fwcumw7ghwy?pid=MOBF34BKSDBMFKWG&lid=LSTMOBF34BKSDBMFKWGOEBYIT&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_63&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=341cff65-4f37-4719-bd07-3e2d8fb5a051.MOBF34BKSDBMFKWG.SEARCH&ppt=None&ppn=None&ssid=dfe1b83fa80000001621490115844,"₹6,999"
"Redmi 5A (Rose Gold, 16 GB)",https://www.flipkart.com/redmi-5a-rose-gold-16-gb/p/itmf2fwcumw7ghwy?pid=MOBEZWXEBUXGXHA7&lid=LSTMOBEZWXEBUXGXHA7WUHQFF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_64&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=341cff65-4f37-4719-bd07-3e2d8fb5a051.MOBEZWXEBUXGXHA7.SEARCH&ppt=None&ppn=None&ssid=dfe1b83fa80000001621490115844,"₹5,999"
"Redmi Note 8 (Moonlight White, 128 GB)",https://www.flipkart.com/redmi-note-8-moonlight-white-128-gb/p/itmac1cefe3419bb?pid=MOBFHGTKWVZGCYGN&lid=LSTMOBFHGTKWVZGCYGNOVKBLY&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_65&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=341cff65-4f37-4719-bd07-3e2d8fb5a051.MOBFHGTKWVZGCYGN.SEARCH&ppt=None&ppn=None&ssid=dfe1b83fa80000001621490115844,"₹15,999"
"Redmi Note 6 Pro (Red, 64 GB)",https://www.flipkart.com/redmi-note-6-pro-red-64-gb/p/itmadbd624f136eb?pid=MOBFAJB4RHKJHDJD&lid=LSTMOBFAJB4RHKJHDJDRBZWBG&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_66&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=341cff65-4f37-4719-bd07-3e2d8fb5a051.MOBFAJB4RHKJHDJD.SEARCH&ppt=None&ppn=None&ssid=dfe1b83fa80000001621490115844,"₹17,999"
"Redmi Note 7S (Astro Moonlight White, 64 GB)",https://www.flipkart.com/redmi-note-7s-astro-moonlight-white-64-gb/p/itm2fd6783550ddc?pid=MOBFJFZWDQGFGACH&lid=LSTMOBFJFZWDQGFGACHH5BP2M&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_67&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=341cff65-4f37-4719-bd07-3e2d8fb5a051.MOBFJFZWDQGFGACH.SEARCH&ppt=None&ppn=None&ssid=dfe1b83fa80000001621490115844,"₹13,999"
"Redmi 8A (Ocean Blue, 32 GB)",https://www.flipkart.com/redmi-8a-ocean-blue-32-gb/p/itmc72b3a9774173?pid=MOBFKF98BHTYSAHZ&lid=LSTMOBFKF98BHTYSAHZQZD5DI&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_68&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=341cff65-4f37-4719-bd07-3e2d8fb5a051.MOBFKF98BHTYSAHZ.SEARCH&ppt=None&ppn=None&ssid=dfe1b83fa80000001621490115844,"₹7,999"
"Redmi 6A (Black, 32 GB)",https://www.flipkart.com/redmi-6a-black-32-gb/p/itmfggjrdnrmscwf?pid=MOBFAMZF2GJSXFMZ&lid=LSTMOBFAMZF2GJSXFMZWUN9OJ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_69&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=341cff65-4f37-4719-bd07-3e2d8fb5a051.MOBFAMZF2GJSXFMZ.SEARCH&ppt=None&ppn=None&ssid=dfe1b83fa80000001621490115844,"₹5,599"
"Redmi 8A (Midnight Black, 32 GB)",https://www.flipkart.com/redmi-8a-midnight-black-32-gb/p/itme2e12a5859993?pid=MOBFKF98FFAAY8EB&lid=LSTMOBFKF98FFAAY8EBSLBO8I&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_70&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=341cff65-4f37-4719-bd07-3e2d8fb5a051.MOBFKF98FFAAY8EB.SEARCH&ppt=None&ppn=None&ssid=dfe1b83fa80000001621490115844,"₹7,999"
"Redmi Note 6 Pro (Blue, 64 GB)",https://www.flipkart.com/redmi-note-6-pro-blue-64-gb/p/itmf93aa56274a88?pid=MOBFAJB4RSWTEYJJ&lid=LSTMOBFAJB4RSWTEYJJXCBB35&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_71&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=341cff65-4f37-4719-bd07-3e2d8fb5a051.MOBFAJB4RSWTEYJJ.SEARCH&ppt=None&ppn=None&ssid=dfe1b83fa80000001621490115844,"₹15,999"
"Redmi Note 6 Pro (Red, 64 GB)",https://www.flipkart.com/redmi-note-6-pro-red-64-gb/p/itmadbd624f136eb?pid=MOBFAJB4DZJRGMGV&lid=LSTMOBFAJB4DZJRGMGVFJO88N&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_72&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=341cff65-4f37-4719-bd07-3e2d8fb5a051.MOBFAJB4DZJRGMGV.SEARCH&ppt=None&ppn=None&ssid=dfe1b83fa80000001621490115844,"₹15,999"
"Redmi 9 (Carbon Black, 64 GB)",https://www.flipkart.com/redmi-9-carbon-black-64-gb/p/itm4fb151383983b?pid=MOBFVHMPGATFZXWR&lid=LSTMOBFVHMPGATFZXWRAMCBY4&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_1&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=1183ce55-15f6-4c3d-9666-9710ace51b5c.MOBFVHMPGATFZXWR.SEARCH&ppt=None&ppn=None&ssid=mw6iex7nds0000001621490115881,"₹8,868"
"Redmi 9 (Sky Blue, 64 GB)",https://www.flipkart.com/redmi-9-sky-blue-64-gb/p/itm4fb151383983b?pid=MOBFV5FPUS8UHG9H&lid=LSTMOBFV5FPUS8UHG9HR4D2FU&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_2&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=1183ce55-15f6-4c3d-9666-9710ace51b5c.MOBFV5FPUS8UHG9H.SEARCH&ppt=None&ppn=None&ssid=mw6iex7nds0000001621490115881,"₹8,926"
"Redmi 9 (Sporty Orange, 64 GB)",https://www.flipkart.com/redmi-9-sporty-orange-64-gb/p/itm4fb151383983b?pid=MOBFV5FPCJC9ZKRB&lid=LSTMOBFV5FPCJC9ZKRBGJY4JX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_3&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=1183ce55-15f6-4c3d-9666-9710ace51b5c.MOBFV5FPCJC9ZKRB.SEARCH&ppt=None&ppn=None&ssid=mw6iex7nds0000001621490115881,"₹8,966"
"Redmi 9A (SeaBlue, 32 GB)",https://www.flipkart.com/redmi-9a-seablue-32-gb/p/itmeabd39a0cd669?pid=MOBFVD9ZGTYR2WGR&lid=LSTMOBFVD9ZGTYR2WGRTI4SZ6&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_4&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=1183ce55-15f6-4c3d-9666-9710ace51b5c.MOBFVD9ZGTYR2WGR.SEARCH&ppt=None&ppn=None&ssid=mw6iex7nds0000001621490115881,"₹7,399"
"Redmi 9A (Midnight Black, 32 GB)",https://www.flipkart.com/redmi-9a-midnight-black-32-gb/p/itmeabd39a0cd669?pid=MOBFVDA2RWTCFBHZ&lid=LSTMOBFVDA2RWTCFBHZC9GCG4&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_5&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=1183ce55-15f6-4c3d-9666-9710ace51b5c.MOBFVDA2RWTCFBHZ.SEARCH&ppt=None&ppn=None&ssid=mw6iex7nds0000001621490115881,"₹7,249"
"Redmi 9A (Nature Green, 32 GB)",https://www.flipkart.com/redmi-9a-nature-green-32-gb/p/itmeabd39a0cd669?pid=MOBFVDA5QCGNZKH9&lid=LSTMOBFVDA5QCGNZKH9LPVRPQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_6&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=1183ce55-15f6-4c3d-9666-9710ace51b5c.MOBFVDA5QCGNZKH9.SEARCH&ppt=None&ppn=None&ssid=mw6iex7nds0000001621490115881,"₹7,389"
"Redmi 9 (Sky Blue, 128 GB)",https://www.flipkart.com/redmi-9-sky-blue-128-gb/p/itm4fb151383983b?pid=MOBFV5FPGQPG9CEZ&lid=LSTMOBFV5FPGQPG9CEZCBC0HH&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_7&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=1183ce55-15f6-4c3d-9666-9710ace51b5c.MOBFV5FPGQPG9CEZ.SEARCH&ppt=None&ppn=None&ssid=mw6iex7nds0000001621490115881,"₹10,083"
"Redmi 9A (Midnight Black, 32 GB)",https://www.flipkart.com/redmi-9a-midnight-black-32-gb/p/itmeabd39a0cd669?pid=MOBFVDAYRH3GYNZT&lid=LSTMOBFVDAYRH3GYNZTGUQBP6&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_8&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=1183ce55-15f6-4c3d-9666-9710ace51b5c.MOBFVDAYRH3GYNZT.SEARCH&ppt=None&ppn=None&ssid=mw6iex7nds0000001621490115881,"₹7,769"
"Redmi 9A (Nature Green, 32 GB)",https://www.flipkart.com/redmi-9a-nature-green-32-gb/p/itmeabd39a0cd669?pid=MOBFVDAFCKBNXQ7E&lid=LSTMOBFVDAFCKBNXQ7EF3JZLN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_9&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=1183ce55-15f6-4c3d-9666-9710ace51b5c.MOBFVDAFCKBNXQ7E.SEARCH&ppt=None&ppn=None&ssid=mw6iex7nds0000001621490115881,"₹7,725"
"Redmi Note 9 Pro (Interstellar Black, 64 GB)",https://www.flipkart.com/redmi-note-9-pro-interstellar-black-64-gb/p/itma84d60532d415?pid=MOBFPZXUJHMYCBFK&lid=LSTMOBFPZXUJHMYCBFKZANEBR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_10&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=1183ce55-15f6-4c3d-9666-9710ace51b5c.MOBFPZXUJHMYCBFK.SEARCH&ppt=None&ppn=None&ssid=mw6iex7nds0000001621490115881,"₹13,700"
"Redmi Note 9 Pro (Champagne Gold, 64 GB)",https://www.flipkart.com/redmi-note-9-pro-champagne-gold-64-gb/p/itma84d60532d415?pid=MOBFVSQPKVB8QQJ6&lid=LSTMOBFVSQPKVB8QQJ6RTL6JT&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_11&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=1183ce55-15f6-4c3d-9666-9710ace51b5c.MOBFVSQPKVB8QQJ6.SEARCH&ppt=None&ppn=None&ssid=mw6iex7nds0000001621490115881,"₹13,719"
"Redmi Note 9 Pro (Champagne Gold, 128 GB)",https://www.flipkart.com/redmi-note-9-pro-champagne-gold-128-gb/p/itm812ce2c5ee97d?pid=MOBFVN5JQRXMWYSZ&lid=LSTMOBFVN5JQRXMWYSZ1CM6YM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_12&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=1183ce55-15f6-4c3d-9666-9710ace51b5c.MOBFVN5JQRXMWYSZ.SEARCH&ppt=None&ppn=None&ssid=mw6iex7nds0000001621490115881,"₹18,698"
"Redmi 8 (Emerald Green, 64 GB)",https://www.flipkart.com/redmi-8-emerald-green-64-gb/p/itme0903bcb8a2cb?pid=MOBFKPYDTSZ8SFHH&lid=LSTMOBFKPYDTSZ8SFHHZ85HMV&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_13&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=1183ce55-15f6-4c3d-9666-9710ace51b5c.MOBFKPYDTSZ8SFHH.SEARCH&ppt=None&ppn=None&ssid=mw6iex7nds0000001621490115881,"₹10,779"
"Redmi 8A Dual (Midnight Grey, 32 GB)",https://www.flipkart.com/redmi-8a-dual-midnight-grey-32-gb/p/itm5e12ea6eb7b66?pid=MOBFP7YHGWCPXUDH&lid=LSTMOBFP7YHGWCPXUDHDZBRBX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_14&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=1183ce55-15f6-4c3d-9666-9710ace51b5c.MOBFP7YHGWCPXUDH.SEARCH&ppt=None&ppn=None&ssid=mw6iex7nds0000001621490115881,"₹7,998"
"Mi 10i (Atlantic Blue, 128 GB)",https://www.flipkart.com/mi-10i-atlantic-blue-128-gb/p/itmbccde1394b3d4?pid=MOBFZ4RZJMFPQDXH&lid=LSTMOBFZ4RZJMFPQDXHAZM2JB&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_15&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=1183ce55-15f6-4c3d-9666-9710ace51b5c.MOBFZ4RZJMFPQDXH.SEARCH&ppt=None&ppn=None&ssid=mw6iex7nds0000001621490115881,"₹22,323"
"Mi 10i (Midnight Black, 128 GB)",https://www.flipkart.com/mi-10i-midnight-black-128-gb/p/itm2b6df2869328a?pid=MOBFZ4RUZH3GPEGE&lid=LSTMOBFZ4RUZH3GPEGETQF1GW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_16&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=1183ce55-15f6-4c3d-9666-9710ace51b5c.MOBFZ4RUZH3GPEGE.SEARCH&ppt=None&ppn=None&ssid=mw6iex7nds0000001621490115881,"₹22,788"
"Redmi 9A (Sea Blue, 32 GB)",https://www.flipkart.com/redmi-9a-sea-blue-32-gb/p/itmeabd39a0cd669?pid=MOBFVDAYEWNQNKHH&lid=LSTMOBFVDAYEWNQNKHHQQKC3T&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_17&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=1183ce55-15f6-4c3d-9666-9710ace51b5c.MOBFVDAYEWNQNKHH.SEARCH&ppt=None&ppn=None&ssid=mw6iex7nds0000001621490115881,"₹7,789"
"Redmi Note 9 Pro (Interstellar Black, 128 GB)",https://www.flipkart.com/redmi-note-9-pro-interstellar-black-128-gb/p/itm0418537d115ba?pid=MOBFUZYNSYP64TQK&lid=LSTMOBFUZYNSYP64TQKZ667DY&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_18&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=1183ce55-15f6-4c3d-9666-9710ace51b5c.MOBFUZYNSYP64TQK.SEARCH&ppt=None&ppn=None&ssid=mw6iex7nds0000001621490115881,"₹14,699"
"Redmi 8A (Midnight Black, 32 GB)",https://www.flipkart.com/redmi-8a-midnight-black-32-gb/p/itm70d0625d86149?pid=MOBFKF98HGWKEDCC&lid=LSTMOBFKF98HGWKEDCCTXHPYA&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_19&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=1183ce55-15f6-4c3d-9666-9710ace51b5c.MOBFKF98HGWKEDCC.SEARCH&ppt=None&ppn=None&ssid=mw6iex7nds0000001621490115881,"₹8,299"
"Redmi Note 9 Pro (Glacier White, 128 GB)",https://www.flipkart.com/redmi-note-9-pro-glacier-white-128-gb/p/itma84d60532d415?pid=MOBFUSGFZDDJHWMG&lid=LSTMOBFUSGFZDDJHWMGF0DMZ0&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_20&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=1183ce55-15f6-4c3d-9666-9710ace51b5c.MOBFUSGFZDDJHWMG.SEARCH&ppt=None&ppn=None&ssid=mw6iex7nds0000001621490115881,"₹15,979"
"Redmi Note 9 Pro (Champagne Gold, 128 GB)",https://www.flipkart.com/redmi-note-9-pro-champagne-gold-128-gb/p/itma84d60532d415?pid=MOBFVNYYZZ6AJT44&lid=LSTMOBFVNYYZZ6AJT44JLG2CN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_21&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=1183ce55-15f6-4c3d-9666-9710ace51b5c.MOBFVNYYZZ6AJT44.SEARCH&ppt=None&ppn=None&ssid=mw6iex7nds0000001621490115881,"₹14,690"
"Redmi 8A Dual (Sea Blue, 32 GB)",https://www.flipkart.com/redmi-8a-dual-sea-blue-32-gb/p/itm2f3451c5d6270?pid=MOBFP73ZM26XEYZQ&lid=LSTMOBFP73ZM26XEYZQ3UMWWA&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_22&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=1183ce55-15f6-4c3d-9666-9710ace51b5c.MOBFP73ZM26XEYZQ.SEARCH&ppt=None&ppn=None&ssid=mw6iex7nds0000001621490115881,"₹8,199"
"Mi 10i (Atlantic Blue, 128 GB)",https://www.flipkart.com/mi-10i-atlantic-blue-128-gb/p/itm780df69dfa0fe?pid=MOBFZ4RNZMVZDZVH&lid=LSTMOBFZ4RNZMVZDZVHMLH58R&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_23&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=1183ce55-15f6-4c3d-9666-9710ace51b5c.MOBFZ4RNZMVZDZVH.SEARCH&ppt=None&ppn=None&ssid=mw6iex7nds0000001621490115881,"₹24,495"
"Redmi Note 9 Pro (Glacier White, 64 GB)",https://www.flipkart.com/redmi-note-9-pro-glacier-white-64-gb/p/itma84d60532d415?pid=MOBFPZXU9QDDSKNU&lid=LSTMOBFPZXU9QDDSKNUEQLCOR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_24&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=1183ce55-15f6-4c3d-9666-9710ace51b5c.MOBFPZXU9QDDSKNU.SEARCH&ppt=None&ppn=None&ssid=mw6iex7nds0000001621490115881,"₹13,700"
"Redmi Note 7S (Onyx Black, 64 GB)",https://www.flipkart.com/redmi-note-7s-onyx-black-64-gb/p/itmfh75fh2ggjgag?pid=MOBFGGJ8AUXSTH6D&lid=LSTMOBFGGJ8AUXSTH6DUXD9PW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_73&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=8b3c0e98-0547-4bc2-bb80-b27c377dd26c.MOBFGGJ8AUXSTH6D.SEARCH&ppt=None&ppn=None&ssid=b35ktl8x2o0000001621490116379,"₹13,999"
"Redmi 6A (Blue, 32 GB)",https://www.flipkart.com/redmi-6a-blue-32-gb/p/itmfggjrdnrmscwf?pid=MOBFAMZA2EHNAYE8&lid=LSTMOBFAMZA2EHNAYE8LCKCLE&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_74&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=8b3c0e98-0547-4bc2-bb80-b27c377dd26c.MOBFAMZA2EHNAYE8.SEARCH&ppt=None&ppn=None&ssid=b35ktl8x2o0000001621490116379,"₹6,450"
"Redmi 6A (Rose Gold, 32 GB)",https://www.flipkart.com/redmi-6a-rose-gold-32-gb/p/itmfggjrdnrmscwf?pid=MOBFAMZB7HFYJUFX&lid=LSTMOBFAMZB7HFYJUFXUJWSLR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_75&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=8b3c0e98-0547-4bc2-bb80-b27c377dd26c.MOBFAMZB7HFYJUFX.SEARCH&ppt=None&ppn=None&ssid=b35ktl8x2o0000001621490116379,"₹5,742"
"Redmi Note 7S (Sapphire Blue, 64 GB)",https://www.flipkart.com/redmi-note-7s-sapphire-blue-64-gb/p/itmfh75f4rhcjdfk?pid=MOBFGGJ8CKGVHHZU&lid=LSTMOBFGGJ8CKGVHHZULJU9WG&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_76&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=8b3c0e98-0547-4bc2-bb80-b27c377dd26c.MOBFGGJ8CKGVHHZU.SEARCH&ppt=None&ppn=None&ssid=b35ktl8x2o0000001621490116379,"₹13,999"
"Redmi 5A (Grey, 32 GB)",https://www.flipkart.com/redmi-5a-grey-32-gb/p/itmf2fwcumw7ghwy?pid=MOBEZWXEYHCFFPHD&lid=LSTMOBEZWXEYHCFFPHDNAAAV7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_77&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=8b3c0e98-0547-4bc2-bb80-b27c377dd26c.MOBEZWXEYHCFFPHD.SEARCH&ppt=None&ppn=None&ssid=b35ktl8x2o0000001621490116379,"₹6,999"
"Redmi Note 8 (Cosmic Purple, 128 GB)",https://www.flipkart.com/redmi-note-8-cosmic-purple-128-gb/p/itmf7434ba389477?pid=MOBFN29D7AG4RPZE&lid=LSTMOBFN29D7AG4RPZEQU5ZH5&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_78&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=8b3c0e98-0547-4bc2-bb80-b27c377dd26c.MOBFN29D7AG4RPZE.SEARCH&ppt=None&ppn=None&ssid=b35ktl8x2o0000001621490116379,"₹15,999"
